,Unnamed: 0,Name,Coupon,Maturity Date,Quantity,Cost Val,Market Val,Asset Type,Year,Ticker
968,1055,BELL CANADA .,0.75,2024-03-17,265000.0,264875.45,252361.42,Corporate Bonds,2023,NaN
969,1056,BK MONTREAL ,3.3,2024-02-05,100000.0,108261.0,99787.5,Corporate Bonds,2023,NaN
970,1057,BLACK HILLS CORP ,1.04,2024-08-23,360000.0,351052.2,336583.93,Corporate Bonds,2023,NaN
971,1058,BLACK HILLS CORP ,3.95,2026-01-15,445000.0,491564.2,441577.95,Corporate Bonds,2023,NaN
972,1059,BMW US CAP LLC GTD NT 144A 3.4,3.45,2027-04-01,100000.0,99895.0,97480.64,Corporate Bonds,2023,NaN
973,1060,BOEING CO ,2.2,2026-02-04,80000.0,77772.0,72109.25,Corporate Bonds,2023,NaN
974,1061,BOEING CO ,4.88,2025-05-01,180000.0,191352.6,179335.55,Corporate Bonds,2023,NaN
975,1062,BOSTON PPTYS LTD PARTNERSHIP 3,3.2,2025-01-15,330000.0,354024.0,321860.45,Corporate Bonds,2023,NaN
976,1063,BP CAP MKTS AMER  ,2.75,2023-05-10,407000.0,402359.36,406140.33,Corporate Bonds,2023,NaN
977,1064,BPCE S A MEDIUM TERM NTS BOOK ,1.63,2025-01-14,290000.0,289112.6,273346.21,Corporate Bonds,2023,NaN
978,1065,BRISTOL MYERS SQUIBB CO .,0.54,2023-11-13,350000.0,350000.0,337779.33,Corporate Bonds,2023,NaN
979,1066,BRISTOL MYERS SQUIBB CO ,2.9,2024-07-26,39000.0,42274.56,38627.63,Corporate Bonds,2023,NaN
980,1067,CANADIAN NAT RES LTD ,3.8,2024-04-15,230000.0,244701.6,228402.54,Corporate Bonds,2023,NaN
981,1068,CANADIAN PAC RY CO NEW ,1.35,2024-12-02,340000.0,339551.2,319839.15,Corporate Bonds,2023,NaN
982,1069,CAPITAL ONE FINL CORP ,1.77,2024-12-06,390000.0,390000.0,373734.12,Corporate Bonds,2023,NaN
983,1070,CAPITAL ONE FINL CORP ,2.64,2026-03-03,160000.0,160000.0,151067.26,Corporate Bonds,2023,NaN
984,1071,CAPITAL ONE FINL CORP ,4.25,2025-04-30,110000.0,119076.1,109677.61,Corporate Bonds,2023,NaN
985,1072,CAPITAL ONE FINL CORP SR NT FI,4.93,2028-05-10,130000.0,130000.0,128749.7,Corporate Bonds,2023,NaN
986,1073,CAPITAL ONE NATL ASSN MCLEAN V,2.19,2022-08-08,400000.0,400000.0,399823.13,Corporate Bonds,2023,NaN
987,1074,CARRIER GLOBAL CORP ,2.24,2025-02-15,245000.0,255707.88,232806.52,Corporate Bonds,2023,NaN
988,1075,CENTERPOINT ENERGY HOUSTON ELE,5.6,2023-07-01,420000.0,452386.2,427855.87,Corporate Bonds,2023,NaN
989,1076,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02,170000.0,169835.1,166480.43,Corporate Bonds,2023,NaN
990,1077,CES MU2 LLC ,1.99,2027-05-13,376963.69,392483.28,362099.89,Corporate Bonds,2023,NaN
991,1078,CHARLES SCHWAB CORP ,2.45,2027-03-03,110000.0,109881.2,102587.38,Corporate Bonds,2023,NaN
992,1079,CHEVRON PHILLIPS ,3.3,2023-05-01,100000.0,106343.0,99786.16,Corporate Bonds,2023,NaN
993,1080,CITIGROUP  .,0.78,2024-10-30,170000.0,170000.0,162060.34,Corporate Bonds,2023,NaN
994,1081,CITIGROUP  ,1.28,2025-11-03,125000.0,125000.0,116059.87,Corporate Bonds,2023,NaN
995,1082,CITIGROUP  ,3.11,2026-04-08,80000.0,81264.3,76796.43,Corporate Bonds,2023,NaN
996,1083,CITIGROUP  ,3.29,2026-03-17,180000.0,180000.0,174022.07,Corporate Bonds,2023,NaN
997,1084,CITIGROUP  NT 6NC5 FIXED /,3.07,2028-02-24,80000.0,80000.0,74215.28,Corporate Bonds,2023,NaN
998,1085,CITIGROUP  NT FIXED / FLTG ,0.98,2025-05-01,220000.0,220000.0,206102.39,Corporate Bonds,2023,NaN
999,1086,CITIGROUP  NT FXD/FLTG 2.01,2.01,2026-01-25,310000.0,310000.0,290410.21,Corporate Bonds,2023,NaN
1000,1087,CITIGROUP  SR NT ,3.35,2025-04-24,400000.0,426884.0,391779.76,Corporate Bonds,2023,NaN
1001,1088,CITIZENS BK NA PROVIDENCE RI 4,4.12,2025-05-23,280000.0,280000.0,278900.75,Corporate Bonds,2023,NaN
1002,1089,CNH INDL CAP LLC ,3.95,2025-05-23,150000.0,149203.5,148412.52,Corporate Bonds,2023,NaN
1003,1090,COMCAST CORP NEW ,3.38,2025-08-15,400000.0,447928.0,394335.91,Corporate Bonds,2023,NaN
1004,1091,COMMONSPIRIT HEALTH ,2.76,2024-10-01,65000.0,65000.0,63288.65,Corporate Bonds,2023,NaN
1005,1092,CONNECTICUT LIGHT & POWER CO 1,0.75,2025-12-01,140000.0,139945.4,125963.92,Corporate Bonds,2023,NaN
1006,1093,CONOCOPHILLIPS CO ,0.0,2024-03-08,80000.0,79975.2,78424.45,Corporate Bonds,2023,NaN
1007,1094,CONOCOPHILLIPS CO ,0.0,2025-03-07,260000.0,259693.2,250924.99,Corporate Bonds,2023,NaN
1008,1095,CVS HEALTH CORP ,2.63,2024-08-15,160000.0,159176.0,156420.01,Corporate Bonds,2023,NaN
1009,1096,DAIMLER TRUCKS FIN NORTH AMER ,1.13,2023-12-14,430000.0,429028.2,412838.67,Corporate Bonds,2023,NaN
1010,1097,DEERE JOHN CAP CORP MEDIUM TER,3.4,2025-06-06,160000.0,159963.2,159286.45,Corporate Bonds,2023,NaN
1011,1098,DOWDUPONT  ,2.52,2023-11-15,200000.0,200000.0,200944.37,Corporate Bonds,2023,NaN
1012,1099,DOWDUPONT  ,4.49,2025-11-15,150000.0,153978.0,151021.2,Corporate Bonds,2023,NaN
1013,1100,DTE ELEC CO ,3.38,2025-03-01,430000.0,458668.1,426228.96,Corporate Bonds,2023,NaN
1014,1101,DUKE ENERGY ,3.05,2023-03-15,95000.0,96398.4,94913.43,Corporate Bonds,2023,NaN
1015,1102,DUKE RLTY LTD PARTNERSHIP NEW ,3.25,2026-06-30,180000.0,184327.2,173349.92,Corporate Bonds,2023,NaN
1016,1103,EATON CORP OHIO ,2.75,2022-11-02,760000.0,761124.8,759479.92,Corporate Bonds,2023,NaN
1017,1104,ECOLAB  .,0.9,2023-12-15,170000.0,169882.7,164611.04,Corporate Bonds,2023,NaN
1018,1105,EMORY UNIV ,1.57,2025-09-01,115000.0,115000.0,106978.3,Corporate Bonds,2023,NaN
1019,1106,ENBRIDGE  ,2.15,2024-02-16,130000.0,129890.8,126155.93,Corporate Bonds,2023,NaN
1020,1107,ENBRIDGE  ,2.5,2025-02-14,100000.0,100030.4,95991.53,Corporate Bonds,2023,NaN
1021,1108,ENTERGY ARK  ,3.05,2023-06-01,100000.0,100462.0,99702.49,Corporate Bonds,2023,NaN
1022,1109,ENTERGY ARK  ,3.7,2024-06-01,110000.0,119244.4,110374.28,Corporate Bonds,2023,NaN
1023,1110,ENTERGY LOUISIANA LLC .,0.62,2023-11-17,132000.0,131976.24,127157.23,Corporate Bonds,2023,NaN
1024,1111,ENTERGY LOUISIANA LLC .,0.95,2024-10-01,100000.0,96986.0,93906.47,Corporate Bonds,2023,NaN
1025,1112,ENTERGY TEX  ,1.5,2026-09-01,480000.0,424992.0,425353.5,Corporate Bonds,2023,NaN
1026,1113,ENTERPRISE PRODS OPER LLC 3.75,3.75,2025-02-15,210000.0,228062.1,207485.86,Corporate Bonds,2023,NaN
1027,1114,ERP OPER LTD PARTNERSHIP 3.375,3.38,2025-06-01,200000.0,216454.0,196042.94,Corporate Bonds,2023,NaN
1028,1115,EXXON MOBIL CORP ,2.99,2025-03-19,24000.0,26322.24,23629.8,Corporate Bonds,2023,NaN
1029,1116,FEDERAL RLTY INVT TR ,1.25,2026-02-15,220000.0,218545.8,196825.24,Corporate Bonds,2023,NaN
1030,1117,FEDERAL RLTY INVT TR ,3.95,2024-01-15,40000.0,41940.8,39915.28,Corporate Bonds,2023,NaN
1031,1118,FIFTH THIRD BANCORP ,1.63,2023-05-05,30000.0,29980.8,29549.32,Corporate Bonds,2023,NaN
1032,1119,FIFTH THIRD BANCORP ,2.38,2025-01-28,150000.0,154992.0,143649.58,Corporate Bonds,2023,NaN
1033,1120,FIFTH THIRD BANCORP SR NT FIXE,4.06,2028-04-25,40000.0,40000.0,38999.64,Corporate Bonds,2023,NaN
1034,1121,FISERV  ,2.75,2024-07-01,370000.0,369378.4,360910.07,Corporate Bonds,2023,NaN
1035,1122,FMC CORP ,3.2,2026-10-01,60000.0,61251.0,57138.8,Corporate Bonds,2023,NaN
1036,1123,GENERAL DYNAMICS CORP ,3.25,2025-04-01,200000.0,216176.0,198340.07,Corporate Bonds,2023,NaN
1037,1124,GENERAL MLS  ,2.6,2022-10-12,270000.0,271610.3,270103.27,Corporate Bonds,2023,NaN
1038,1125,GENERAL MLS  ,4.0,2025-04-17,100000.0,99506.0,99921.32,Corporate Bonds,2023,NaN
1039,1126,GENERAL MTRS FINL CO  ,1.2,2024-10-15,220000.0,219909.8,204580.34,Corporate Bonds,2023,NaN
1040,1127,GENERAL MTRS FINL CO  ,3.55,2022-07-08,140000.0,139911.8,140000.81,Corporate Bonds,2023,NaN
1041,1128,GENERAL MTRS FINL CO  ,4.3,2025-04-07,250000.0,249950.0,243726.75,Corporate Bonds,2023,NaN
1042,1129,GEORGIA-PAC LLC ,1.75,2025-09-30,290000.0,289942.0,268642.23,Corporate Bonds,2023,NaN
1043,1130,GETTY PAUL J TR .,0.39,2024-01-01,265000.0,265000.0,254426.38,Corporate Bonds,2023,NaN
1044,1131,GILEAD SCIENCES  .,0.75,2023-09-29,180000.0,179937.0,174177.14,Corporate Bonds,2023,NaN
1045,1132,GLAXOSMITHKLINE CAP PLC .,0.53,2023-10-01,260000.0,260000.0,251185.57,Corporate Bonds,2023,NaN
1046,1133,GOLDMAN SACHS GROUP  .,0.63,2023-11-17,450000.0,450373.5,444375.0,Corporate Bonds,2023,NaN
1047,1134,GOLDMAN SACHS GROUP  .,0.66,2024-09-10,430000.0,429727.0,411405.13,Corporate Bonds,2023,NaN
1048,1135,GOLDMAN SACHS GROUP  .,1.11,2024-10-21,360000.0,360000.0,344252.17,Corporate Bonds,2023,NaN
1049,1136,GOLDMAN SACHS GROUP  ,1.22,2023-12-06,290000.0,290000.0,279387.33,Corporate Bonds,2023,NaN
1050,1137,GOLDMAN SACHS GROUP  ,2.64,2028-02-24,140000.0,140000.0,127060.76,Corporate Bonds,2023,NaN
1051,1138,GOLDMAN SACHS GROUP  ,3.5,2025-01-23,200000.0,219700.0,197031.47,Corporate Bonds,2023,NaN
1052,1139,GOLDMAN SACHS GROUP  ,3.63,2024-02-20,170000.0,169792.6,169450.16,Corporate Bonds,2023,NaN
1053,1140,GUARDIAN LIFE GLOBAL FDG SR SE,3.25,2027-03-29,120000.0,120000.0,116100.26,Corporate Bonds,2023,NaN
1054,1141,HALLIBURTON CO ,3.8,2025-11-15,24000.0,25872.24,23761.27,Corporate Bonds,2023,NaN
1055,1142,HCP  ,4.0,2025-06-01,170000.0,177932.1,169503.19,Corporate Bonds,2023,NaN
1056,1143,HEALTH CARE SVC CORP ,1.5,2025-06-01,300000.0,300117.2,277472.83,Corporate Bonds,2023,NaN
1057,1144,HEWLETT PACKARD ENTERPRISE CO ,2.25,2023-04-01,145000.0,144969.55,143954.36,Corporate Bonds,2023,NaN
1058,1145,HONDA MOTOR CO ,2.27,2025-03-10,630000.0,630000.0,606011.77,Corporate Bonds,2023,NaN
1059,1146,HP  ,4.75,2028-01-15,60000.0,59904.6,59287.88,Corporate Bonds,2023,NaN
1060,1147,HSBC HLDGS PLC .,0.73,2024-08-17,310000.0,310000.0,297197.02,Corporate Bonds,2023,NaN
1061,1148,HSBC HLDGS PLC ,2.1,2026-06-04,200000.0,200000.0,184732.32,Corporate Bonds,2023,NaN
1062,1149,HSBC HLDGS PLC ,2.25,2027-11-22,300000.0,300000.0,267289.99,Corporate Bonds,2023,NaN
1063,1150,HSBC HLDGS PLC ,2.63,2025-11-07,300000.0,314232.0,286057.84,Corporate Bonds,2023,NaN
1064,1151,HSBC HLDGS PLC ,4.18,2025-12-09,200000.0,200000.0,196822.33,Corporate Bonds,2023,NaN
1065,1152,HUNTINGTON BANCSHARES  2.62,2.63,2024-08-06,60000.0,61862.4,58263.36,Corporate Bonds,2023,NaN
1066,1153,HUNTINGTON NATL BK MD ,4.01,2025-05-16,250000.0,250000.0,249702.02,Corporate Bonds,2023,NaN
1067,1154,INGERSOLL-RAND LUXEMBOURG FIN ,3.5,2026-03-21,265000.0,261115.1,257606.74,Corporate Bonds,2023,NaN
1068,1155,INGERSOLL-RAND LUXEMBOURG FIN ,3.55,2024-11-01,110000.0,119054.1,108364.81,Corporate Bonds,2023,NaN
1069,1156,INTERNATIONAL BUSINESS MACHS C,2.2,2027-02-09,270000.0,269919.5,249950.97,Corporate Bonds,2023,NaN
1070,1157,INTERNATIONAL BUSINESS MACHS C,2.88,2022-11-09,100000.0,98213.0,100127.16,Corporate Bonds,2023,NaN
1071,1158,INTERSTATE PWR & LT CO ,3.25,2024-12-01,130000.0,140285.6,128386.6,Corporate Bonds,2023,NaN
1072,1159,JPMORGAN CHASE & CO .,0.77,2025-08-09,160000.0,160000.0,148394.9,Corporate Bonds,2023,NaN
1073,1160,JPMORGAN CHASE & CO .,0.82,2025-06-01,310000.0,310000.0,289695.87,Corporate Bonds,2023,NaN
1074,1161,JPMORGAN CHASE & CO .,0.97,2025-06-23,440000.0,441262.7,411311.53,Corporate Bonds,2023,NaN
1075,1162,JPMORGAN CHASE & CO ,1.51,2024-06-01,500000.0,500000.0,487403.56,Corporate Bonds,2023,NaN
1076,1163,JPMORGAN CHASE & CO ,1.56,2025-12-10,260000.0,260000.0,242899.12,Corporate Bonds,2023,NaN
1077,1164,JPMORGAN CHASE & CO ,3.22,2025-03-01,330000.0,351184.2,324062.64,Corporate Bonds,2023,NaN
1078,1165,JPMORGAN CHASE & CO ,4.02,2024-12-05,140000.0,154523.6,139520.04,Corporate Bonds,2023,NaN
1079,1166,JPMORGAN CHASE & CO ,4.08,2026-04-26,310000.0,310000.0,306133.33,Corporate Bonds,2023,NaN
1080,1167,JPMORGAN CHASE & CO NT FIXED T,4.32,2028-04-26,270000.0,270000.0,265552.03,Corporate Bonds,2023,NaN
1081,1168,KANSAS CITY POWER & LT ,3.65,2025-08-15,150000.0,167010.0,148402.81,Corporate Bonds,2023,NaN
1082,1169,KEYCORP MEDIUM TERM SR NTS BOO,4.15,2025-10-29,70000.0,70340.2,69834.65,Corporate Bonds,2023,NaN
1083,1170,KEYCORP MEDIUM TERM SR NTS BOO,3.88,2025-05-23,170000.0,170000.0,168741.47,Corporate Bonds,2023,NaN
1084,1171,KIMCO RLTY CORP ,2.7,2024-03-01,30000.0,30211.8,29297.38,Corporate Bonds,2023,NaN
1085,1172,KIMCO RLTY CORP ,3.3,2025-02-01,160000.0,163764.8,156533.14,Corporate Bonds,2023,NaN
1086,1173,KLA CORP ,4.65,2024-11-01,210000.0,231892.2,212998.31,Corporate Bonds,2023,NaN
1087,1174,LACLEDE GAS CO ,3.4,2023-08-15,430000.0,436235.0,427725.55,Corporate Bonds,2023,NaN
1088,1175,LELAND STANFORD JR UNIV CALIF ,6.88,2024-02-01,180000.0,213697.8,190063.65,Corporate Bonds,2023,NaN
1089,1176,LENNOX INTL  ,1.35,2025-08-01,220000.0,222613.6,201548.8,Corporate Bonds,2023,NaN
1090,1177,LOWES COS  ,3.35,2027-04-01,90000.0,90141.0,86609.52,Corporate Bonds,2023,NaN
1091,1178,LOWES COS  ,4.0,2025-04-15,190000.0,209412.3,190627.49,Corporate Bonds,2023,NaN
1092,1179,LULWA LTD ,1.89,2025-02-15,475129.63,486033.85,465302.44,Corporate Bonds,2023,NaN
1093,1180,M & T BK CORP SR NT FLTG DUE ,1.89,2023-07-26,110000.0,110000.0,110104.53,Corporate Bonds,2023,NaN
1094,1181,MAGELLAN MIDSTREAM PARTNERS LP,5.0,2026-03-01,110000.0,119104.7,112456.84,Corporate Bonds,2023,NaN
1095,1182,MARATHON PETE CORP ,4.7,2025-05-01,110000.0,121536.8,111287.93,Corporate Bonds,2023,NaN
1096,1183,MARSH & MCLENNAN COS  3.875,3.88,2024-03-15,90000.0,89950.5,90195.69,Corporate Bonds,2023,NaN
1097,1184,MARTIN MARIETTA MATLS  .,0.65,2023-07-15,140000.0,139983.2,135290.21,Corporate Bonds,2023,NaN
1098,1185,MARTIN MARIETTA MATLS  4.25,4.25,2024-07-02,80000.0,88333.6,80386.04,Corporate Bonds,2023,NaN
1099,1186,MASSMUTUAL GLOBAL FDG II MEDIU,2.8,2025-03-21,440000.0,439824.0,427666.75,Corporate Bonds,2023,NaN
1100,1187,MCCORMICK & CO  ,2.7,2022-08-15,475000.0,473692.2,474982.16,Corporate Bonds,2023,NaN
1101,1188,MCCORMICK & CO  ,3.15,2024-08-15,220000.0,215969.6,215601.04,Corporate Bonds,2023,NaN
1102,1189,MID-AMERICA APTS LP ,1.1,2026-09-15,120000.0,111976.8,105364.74,Corporate Bonds,2023,NaN
1103,1190,MITSUBISHI UFJ FINL GROUP  ,0.85,2024-09-15,200000.0,200000.0,192541.35,Corporate Bonds,2023,NaN
1104,1191,MITSUBISHI UFJ FINL GROUP  ,0.95,2025-07-19,490000.0,490000.0,457232.8,Corporate Bonds,2023,NaN
1105,1192,MITSUBISHI UFJ FINL GROUP  ,1.41,2025-07-17,200000.0,200000.0,183630.29,Corporate Bonds,2023,NaN
1106,1193,MONDELEZ INTL HLDGS NETH B V 2,2.13,2022-09-19,200000.0,199948.0,199548.48,Corporate Bonds,2023,NaN
1107,1194,MORGAN STANLEY .,0.79,2025-01-22,280000.0,280000.0,264677.02,Corporate Bonds,2023,NaN
1108,1195,MORGAN STANLEY ,1.16,2025-10-21,130000.0,130000.0,120441.3,Corporate Bonds,2023,NaN
1109,1196,MORGAN STANLEY ,2.48,2028-01-21,150000.0,150000.0,136356.28,Corporate Bonds,2023,NaN
1110,1197,MORGAN STANLEY ,3.88,2024-04-29,400000.0,444824.0,400509.5,Corporate Bonds,2023,NaN
1111,1198,MORGAN STANLEY ,4.0,2025-07-23,245000.0,256556.65,244793.4,Corporate Bonds,2023,NaN
1112,1199,MORGAN STANLEY SR NT FXD/FLTG ,2.63,2026-02-18,440000.0,440000.0,419777.69,Corporate Bonds,2023,NaN
1113,1200,MPLX LP ,4.0,2025-02-15,200000.0,202436.0,197330.8,Corporate Bonds,2023,NaN
1114,1201,MPLX LP BNDS ,3.38,2023-03-15,305000.0,314354.75,304150.14,Corporate Bonds,2023,NaN
1115,1202,NEW YORK LIFE GLOBAL FDG MEDIU,1.45,2025-01-14,150000.0,149838.0,141617.34,Corporate Bonds,2023,NaN
1116,1203,NEXTERA ENERGY CA .,0.65,2023-03-01,180000.0,179982.0,176909.15,Corporate Bonds,2023,NaN
1117,1204,NEXTERA ENERGY CAPITAL HOLDING,4.45,2025-06-20,280000.0,279930.0,281936.8,Corporate Bonds,2023,NaN
1118,1205,NORTHROP GRUMMAN CORP ,2.93,2025-01-15,320000.0,339267.3,312944.26,Corporate Bonds,2023,NaN
1119,1206,NORTHWESTERN CORP ,1.0,2024-03-26,170000.0,169855.5,162977.79,Corporate Bonds,2023,NaN
1120,1207,NTT FIN CORP .,0.58,2024-03-01,300000.0,300000.0,285231.85,Corporate Bonds,2023,NaN
1121,1208,NUCOR CORP ,3.95,2025-05-23,90000.0,89942.4,89495.11,Corporate Bonds,2023,NaN
1122,1209,NUTRIEN LTD ,1.9,2023-05-13,130000.0,129883.0,127919.67,Corporate Bonds,2023,NaN
1123,1210,NUTRIEN LTD ,3.0,2025-04-01,50000.0,50819.0,48811.29,Corporate Bonds,2023,NaN
1124,1211,NXP B V/NXP FDG LLC/NXP USA IN,4.4,2027-06-01,170000.0,169831.7,167352.94,Corporate Bonds,2023,NaN
1125,1212,OKLAHOMA GAS & ELEC CO SR NT .,0.55,2023-05-26,100000.0,100000.0,97168.15,Corporate Bonds,2023,NaN
1126,1213,ONCOR ELEC DELIVERY CO LLC 2.9,2.95,2025-04-01,400000.0,427028.0,390791.54,Corporate Bonds,2023,NaN
1127,1214,ORACLE CORP ,1.65,2026-03-25,410000.0,403287.2,367261.05,Corporate Bonds,2023,NaN
1128,1215,OTIS WORLDWIDE CORP ,2.06,2025-04-05,100000.0,105520.46,94699.64,Corporate Bonds,2023,NaN
1129,1216,PACIFIC LIFE GLOBAL FDG II MED,1.2,2025-06-24,120000.0,121662.0,110207.78,Corporate Bonds,2023,NaN
1130,1217,PACIFICORP ,3.35,2025-07-01,210000.0,222081.3,208600.7,Corporate Bonds,2023,NaN
1131,1218,PACIFICORP ,3.6,2024-04-01,200000.0,215700.0,200290.44,Corporate Bonds,2023,NaN
1132,1219,PARKER-HANNIFIN CORP  BOO ,3.3,2024-11-21,110000.0,118829.7,108589.31,Corporate Bonds,2023,NaN
1133,1220,PARKER-HANNIFIN CORP ,2.7,2024-06-14,80000.0,79963.2,78067.86,Corporate Bonds,2023,NaN
1134,1221,PARKER-HANNIFIN CORP ,3.65,2024-06-15,160000.0,159889.6,158917.46,Corporate Bonds,2023,NaN
1135,1222,PARKER-HANNIFIN CORP MEDIUM TE,3.5,2022-09-15,110000.0,110486.2,110147.78,Corporate Bonds,2023,NaN
1136,1223,PEACEHEALTH ,1.38,2025-11-15,240000.0,240838.25,220909.93,Corporate Bonds,2023,NaN
1137,1224,PENTA AIRCRAFT LEASING 2013 LL,2.65,2025-11-25,176803.63,186127.02,174506.88,Corporate Bonds,2023,NaN
1138,1225,PERKINELMER  .,0.55,2023-09-15,200000.0,199928.0,192595.12,Corporate Bonds,2023,NaN
1139,1226,PERKINELMER  SR NT .,0.85,2024-09-15,200000.0,199876.0,185107.58,Corporate Bonds,2023,NaN
1140,1227,PHILLIPS 66 ,3.85,2025-04-09,180000.0,201907.8,178886.6,Corporate Bonds,2023,NaN
1141,1228,PIONEER NAT RES CO .,0.55,2023-05-15,80000.0,79995.2,77970.96,Corporate Bonds,2023,NaN
1142,1229,PROTECTIVE LIFE GLOBAL FDG MED,1.65,2025-01-13,170000.0,170000.0,160228.94,Corporate Bonds,2023,NaN
1143,1230,PROTECTIVE LIFE GLOBAL FDG MED,3.22,2025-03-28,150000.0,150000.0,146638.77,Corporate Bonds,2023,NaN
1144,1231,PROVIDENCE HEALTH & SVCS OBLIG,4.38,2023-10-01,350000.0,376019.0,353144.49,Corporate Bonds,2023,NaN
1145,1232,PUBLIC SERVICE ELECTRIC & GAS ,2.25,2026-09-15,240000.0,238353.6,225129.28,Corporate Bonds,2023,NaN
1146,1233,PUBLIC SVC CO N H ,3.5,2023-11-01,400000.0,421764.0,400726.1,Corporate Bonds,2023,NaN
1147,1234,PUBLIC SVC ELEC GAS CO SECD ME,2.38,2023-05-15,330000.0,330089.3,326152.06,Corporate Bonds,2023,NaN
1148,1235,PUBLIC SVC ENTERPRISE GROUP IN,0.84,2023-11-08,130000.0,126042.8,124711.31,Corporate Bonds,2023,NaN
1149,1236, CREDIT SUISSE GROUP AG S,2.94,2023-12-14,445000.0,445000.0,444592.04,Corporate Bonds,2023,NaN
1150,1237,  BNP PARIBAS SR NON PFD ,4.71,2025-01-10,230000.0,239402.4,229879.71,Corporate Bonds,2023,NaN
1151,1238, 7-ELEVEN  SR NT .,0.63,2023-02-10,60000.0,59950.2,58834.56,Corporate Bonds,2023,NaN
1152,1239, 7-ELEVEN  SR NT .,0.8,2024-02-10,150000.0,149875.5,142117.65,Corporate Bonds,2023,NaN
1153,1240, ALLIANT ENERGY FIN LLC 1,1.4,2026-03-15,380000.0,379285.6,337459.48,Corporate Bonds,2023,NaN
1154,1241, BAYER US FIN II LLC ,4.25,2025-12-15,200000.0,223526.0,197387.31,Corporate Bonds,2023,NaN
1155,1242, BAYER US FINANCE LLC BND,3.38,2024-10-08,200000.0,214018.0,195145.94,Corporate Bonds,2023,NaN
1156,1243, BMW US CAP LLC .,0.75,2024-08-12,280000.0,279974.8,263365.68,Corporate Bonds,2023,NaN
1157,1244, BNP PARIBAS SR NON PFD 1,2.82,2025-11-19,400000.0,425900.0,382110.6,Corporate Bonds,2023,NaN
1158,1245, CARGILL  ,3.5,2025-04-22,250000.0,249302.5,247997.53,Corporate Bonds,2023,NaN
1159,1246, CARGILL  ,3.63,2027-04-22,50000.0,49735.5,49103.12,Corporate Bonds,2023,NaN
1160,1247, COMMONWEALTH BK AUSTRALI,2.3,2025-03-14,420000.0,420000.0,404854.85,Corporate Bonds,2023,NaN
1161,1248, CRH AMERICA  BNDS 3.8,3.88,2025-05-18,220000.0,237366.8,218740.01,Corporate Bonds,2023,NaN
1162,1249, DAIMLER FIN NORTH AMER L,1.75,2023-03-10,605000.0,603874.7,597763.06,Corporate Bonds,2023,NaN
1163,1250, DAIMLER TRUCKS  ,1.63,2024-12-13,220000.0,219942.8,206855.49,Corporate Bonds,2023,NaN
1164,1251, EAST OHIO GAS CO ,1.3,2025-06-15,210000.0,209201.1,193077.05,Corporate Bonds,2023,NaN
1165,1252, EMD FINANCE LLC ,3.25,2025-03-19,160000.0,169472.0,157582.75,Corporate Bonds,2023,NaN
1166,1253, FEDERATION DES CAISSES D,0.45,2023-10-07,520000.0,519365.6,500963.04,Corporate Bonds,2023,NaN
1167,1254, GSK CONSUMER HEALTHCARE ,3.13,2025-03-24,250000.0,249347.5,243463.53,Corporate Bonds,2023,NaN
1168,1255, GULFSTREAM NAT GAS SYS L,6.19,2025-11-01,100000.0,116920.0,105101.05,Corporate Bonds,2023,NaN
1169,1256, HP  ,1.45,2026-06-17,230000.0,216291.4,204311.97,Corporate Bonds,2023,NaN
1170,1257, MAGALLANES  ,3.64,2025-03-15,130000.0,130000.0,125906.23,Corporate Bonds,2023,NaN
1171,1258, MAGALLANES  ,3.76,2027-03-15,270000.0,270000.0,253257.76,Corporate Bonds,2023,NaN
1172,1259, METROPOLITAN LIFE GLOBAL,4.4,2027-06-30,155000.0,154882.2,156152.74,Corporate Bonds,2023,NaN
1173,1260, MONDELEZ INTL HLDGS NETH,0.75,2024-09-24,210000.0,209676.6,196227.28,Corporate Bonds,2023,NaN
1174,1261, MONONGAHELA PWR CO 1ST M,4.1,2024-04-15,170000.0,178802.6,169886.47,Corporate Bonds,2023,NaN
1175,1262, NATIONAL AUSTRALIA BANK ,1.39,2025-01-12,510000.0,510000.0,481552.14,Corporate Bonds,2023,NaN
1176,1263, NESTLE HLDGS  .,0.61,2024-09-14,330000.0,330000.0,311466.82,Corporate Bonds,2023,NaN
1177,1264, NEW YORK LIFE GLOBAL FDG,2.0,2025-01-22,100000.0,103286.0,95651.8,Corporate Bonds,2023,NaN
1178,1265, NEW YORK LIFE GLOBAL FDG,2.88,2024-04-10,260000.0,276393.0,256759.6,Corporate Bonds,2023,NaN
1179,1266, NORTHWESTERN MUT GLOBAL ,0.8,2026-01-14,200000.0,199648.0,179753.22,Corporate Bonds,2023,NaN
1180,1267, NORTHWESTERN MUT GLOBAL ,0.0,2025-07-01,390000.0,389867.4,392029.71,Corporate Bonds,2023,NaN
1181,1268, NORTHWESTERN MUTUAL GLBL,0.6,2024-03-25,120000.0,119996.4,114079.2,Corporate Bonds,2023,NaN
1182,1269, PRINCIPAL LIFE GLOBAL FD,1.38,2025-01-10,280000.0,279092.8,261222.62,Corporate Bonds,2023,NaN
1183,1270, ROGERS COMMUNICATIONS IN,2.95,2025-03-15,90000.0,89940.6,86942.21,Corporate Bonds,2023,NaN
1184,1271, ROGERS COMMUNICATIONS IN,3.2,2027-03-15,50000.0,49995.5,47425.4,Corporate Bonds,2023,NaN
